SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB
Cn1c2ccc(OCCN3CCC(F)CC3)cc2c2nc3cnccc3nc21,E-0011295,,-3.896196279044043,1.6599162000698502,3.0384214456424594,,,0.724275869600789,,
CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011296,,-3.705533773838407,1.3364597338485296,2.7172543127625497,,,1.5921767573958667,,
Cc1c2ccncc2cc2c3cc(C(=O)NC[C@H](C)N(C)C)ccc3n(C)c12,E-0011297,,-3.8041003475907664,1.2380461031287955,2.479143247978613,,,0.9637878273455552,,
Cc1c2ccncc2cc2c3cc(C(=O)NCCOC(C)(C)C)ccc3n(C)c12,E-0011298,,,2.438067450453494,3.896079568435983,,,0.5185139398778874,,
COCC(C)(C)NC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0011299,,-4.716698771296451,2.683137131483007,3.9081739311925965,,,0.17609125905568124,,
Cn1c2ccc(OCCN3CCCC3)cc2c2nc3cnccc3nc21,E-0011300,,-3.6216020990518625,1.0606978403536116,2.7746629225378223,,,1.3673559210260189,,
Cn1c2ccc(OCCN3CCOCC3)cc2c2nc3cnccc3cc21,E-0011301,,-3.8728952016351923,1.2013971243204515,3.129303107716051,,,0.9084850188786497,,
Cn1c2ccc(OCCCN3CCCCC3)cc2c2nc3cnccc3nc21,E-0011302,,-3.684029654543082,1.2855573090077739,2.7770641547424293,,,1.0530784434834197,,
Cn1c2ccc(OCCCCN3CCCCC3)cc2c2nc3cnccc3nc21,E-0011303,,-3.703334809738469,1.3304137733491908,2.905148001856016,,,1.1613680022349748,,
C[C@H](N)COc1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2C,E-0011304,,,,1.678518379040114,,,,,
COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0011305,2.7,-4.239577516576788,1.3856062735983121,3.6546866104670763,,,0.505149978319906,,
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0011306,2.1,-4.130768280269024,1.3138672203691535,3.4241953665669005,,,0.9731278535996987,,
C[C@H](N)COc1ccc2c(c1)c1ccc(-c3ccccc3)cc1n2C,E-0011307,,,,,,,0.07918124604762482,,
CC(C)N[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011308,,-3.75448733218585,1.276461804173244,2.9153470623241917,,,1.376576957056512,,
CN1CCN=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011309,,-3.679853713888946,1.1205739312058498,2.663229634532868,,,1.4409090820652177,,
CCCN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011310,,-3.692503962086787,1.0863598306747482,2.848435455331471,,,1.354108439147401,,
Cn1c2ccc(OCCCN3CCCC3)cc2c2nc3cnccc3nc21,E-0011311,,-3.6757175447023074,1.1271047983648077,2.8209235878813175,,,1.4456042032735976,,
Cn1c2ccc(OCCCCN3CCCC3)cc2c2nc3cnccc3nc21,E-0011312,,-3.6556077263148894,1.1613680022349748,2.8741337788279724,,,1.2576785748691846,,
C[C@@H](COc1ccc2c(c1)c1nc3cnccc3nc1n2C)N1CCCCC1,E-0011313,,-3.6819366650372385,1.294466226161593,2.984842231405276,,,1.3384564936046048,,
C[C@H](N)COc1ccc2c(c1)c1nc3cnccc3cc1n2C,E-0011314,,-3.625251653989896,0.9956351945975499,2.478999131673357,,,1.3304137733491908,,
Cn1c2ccc(OC[C@@H]3CCCN3)cc2c2nc3cnccc3nc21,E-0011315,,-3.642065152999546,,2.6327608884794387,,,1.437750562820388,,
Cn1cc(-c2cccnc2)c2cc(OCCCN3CCCC3)ccc21,E-0011316,1.9,-4.251811972993799,1.3783979009481377,3.611606489380638,,,1.1818435879447726,,
Cc1cc(C#N)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011317,2.9,-4.346787486224656,1.1986570869544226,2.804480189105993,,,0.4623979978989561,,
Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,E-0011335,3.0,-4.943095148663527,1.0413926851582251,2.855094951158622,-4.673459331483438,0.37839790094813763,,,
COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,E-0011365,,-5.215382707367125,2.1835545336188615,3.326786310198395,-5.519993057042849,0.33243845991560533,,,
COc1ccc(-c2csc(Nc3ccccn3)n2)cc1,E-0011366,4.3,,2.009450895798694,3.334212409393176,-4.876475019057268,0.17026171539495738,,,
Cc1c2ccncc2cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,E-0011626,,,1.9057958803678685,2.9212701855098127,,,0.11394335230683679,,
Cc1c2ccncc2cc2c3cc(Oc4cccc(N)n4)ccc3n(C)c12,E-0011627,,,2.185825359612962,2.8993827055332653,,,0.146128035678238,,
Cc1c2ccncc2cc2c3cc(Oc4ccccn4)ccc3n(C)c12,E-0011628,,,2.5974757898703773,2.908324139276179,,,0.38021124171160603,,
COCCNC(=O)c1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011629,,-5.276544327964814,1.1139433523068367,2.795045370421125,,,1.1139433523068367,,
Cc1c2ccncc2cc2c3cc(Oc4ccncc4)ccc3n(C)c12,E-0011630,,,2.110589710299249,2.692935002531138,,,0.2041199826559248,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,E-0011631,,-5.330683119433888,1.2148438480476977,2.972573080926555,,,0.36172783601759284,,
Cn1c2ccc(OCCNC3CCC(F)(F)CC3)cc2c2nc3cnccc3nc21,E-0011632,,-3.7721132953863266,1.5477747053878226,2.856970433482492,,,0.6720978579357175,,
Cc1c2ccnc(C(=O)NCCN)c2cc2c3cc(F)ccc3n(C)c12,E-0011633,,,,2.5022905279147727,,,0.4471580313422192,,
Cn1c2ccc(OCC(N)=O)cc2c2cc3ccccc3nc21,E-0011634,,,1.916453948549925,2.695043658821294,,,0.43136376415898736,,
Cc1c2ccnc(C(=O)NCCN)c2cc2c3cc(F)c(F)cc3n(C)c12,E-0011635,,,,1.9122220565324155,,,0.2041199826559248,,
Cn1c2ccc(OCCNC3CCOCC3)cc2c2nc3cnccc3nc21,E-0011636,,-3.6757175447023074,1.2380461031287955,2.656960182742849,,,1.3443922736851108,,
Cc1cc(-n2cccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011637,3.1,-4.465973893943865,1.0492180226701815,3.24809593109413,,,0.2041199826559248,,
Cc1cc(-n2ccnc2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011638,2.8,-4.251037138743839,0.9590413923210935,2.3571722577230334,,,0.43136376415898736,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3ccccc3nc21,E-0011639,,-3.876148359032914,,3.171931123355967,,,0.6434526764861874,,
Cn1c2ccc(OCC3=NCCN3)cc2c2nc3cnccc3cc21,E-0011640,,-3.7471469690201067,1.173186268412274,2.808481056565951,,,1.2479732663618066,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc(Cl)c(Cl)cc3nc21,E-0011641,,,,1.7058637122839193,,,0.146128035678238,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc(-c3ccncc3)ccc21,E-0011642,,-3.832682665251824,1.1205739312058498,2.539452491549461,,,0.6989700043360189,,
Cn1c2ccc(C(=O)NCCO)cc2c2nc3cnccc3cc21,E-0011643,,-3.869666231504994,1.167317334748176,2.857935264719429,,,1.0644579892269184,,
Cc1c2ccnc(C(=O)N[C@H](C)CN(C)C)c2cc2c3cc(F)ccc3n(C)c12,E-0011644,,-4.142064735280571,,3.125773949850885,,,0.8633228601204559,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2ccc(-c3ccncc3)cc21,E-0011645,,-3.9706162223147903,1.5622928644564746,2.478999131673357,,,0.36172783601759284,,
O=C1CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,E-0011646,2.6,-4.20690839982342,0.5314789170422551,2.7232093104051116,,,0.7634279935629372,,
Cn1c(=O)ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,E-0011647,2.8,-4.567030709125595,1.1553360374650619,2.3248994970523134,,,0.6720978579357175,,
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0011648,3.3,-4.301029995663981,1.3222192947339193,3.161038412422962,-4.815876645760329,0.14921911265537988,0.5797835966168101,0.2041199826559248,
C[C@H](N)COc1ccc2c(c1)c1cc3ccccc3nc1n2C,E-0011649,,-3.896196279044043,,2.396896449142524,,,0.5440680443502757,,
Cc1c2ccncc2cc2c3cc(Oc4cccnc4)ccc3n(C)c12,E-0011650,,,2.331832044436249,2.951774508081725,,,0.04139268515822508,,
Cn1c2ccc(OCC(N)=O)cc2c2cc3ccncc3nc21,E-0011651,,-5.244887733604929,1.931457870689005,2.9902500329278165,,,1.1430148002540952,,
Cc1c2ccncc2cc2c3ccccc3n(CCN(C)C)c12,E-0011652,,-3.9136401693252516,1.975431808509263,3.152441238058955,,,0.36172783601759284,,
Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(F)c(F)cc3n(C)c12,E-0011653,,-5.03810452633215,1.0530784434834197,2.771881320190099,,,0.2787536009528289,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3ccncc3nc21,E-0011654,,-3.906578314837765,1.5599066250361124,3.1127055210308927,,,0.8864907251724818,,
CN1CCN=C1COc1ccc2c(c1)c1cc3ccccc3nc1n2C,E-0011655,,-3.939302159646388,,3.3987903927521392,,,0.25527250510330607,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc(F)c(F)cc3nc21,E-0011656,,-3.939302159646388,1.307496037913213,2.4872798164430687,,,0.505149978319906,,
Cc1c2ccncc2cc2c3cc(Oc4ccc(N)nc4)ccc3n(C)c12,E-0011657,,,1.9025467793139914,3.1136760118971,,,,,
CN1C(=O)CCc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,E-0011658,2.9,-3.9965394678904937,1.0,3.13946977558943,,,0.7403626894942439,,
COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,E-0011659,4.4,-4.292429823902063,1.2600713879850747,2.2400497721126476,,,0.17609125905568124,,
c1cc(OCCN2CCCCC2)cc(-c2ccc3ccnnc3c2)c1,E-0011660,2.4,-3.96657624451305,1.5786392099680724,3.0342673970380254,,,1.0791812460476249,,
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,E-0011661,2.5,-3.987162775294828,1.1072099696478683,2.699837725867246,,,1.2988530764097066,,
O=C1Cc2ccc(-c3ccc(O)cc3)cc2N1,E-0011662,2.5,-4.021363051615526,1.6253124509616739,2.5622928644564746,,,0.7558748556724915,,
Oc1ccc(-c2ccc3ccncc3c2)cc1,E-0011663,3.6,-5.719649306953994,1.8680563618230415,3.1493730904913853,,,0.3222192947339193,,
O=C1Cc2ccc(-c3cccc(O)c3)cc2N1,E-0011664,2.5,-4.089375595110798,1.9532763366673043,3.3564083270389813,,,0.8129133566428556,,
CN1C(=O)Cc2ccc(-c3cccc(O)c3)cc21,E-0011665,2.6,-4.130768280269024,2.110589710299249,3.358677084512974,,,0.724275869600789,,
Oc1cccc(-c2ccc3ccncc3c2)c1,E-0011666,3.6,-4.950781977329818,1.9982593384236986,3.156761098306624,,,0.43136376415898736,,
COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,E-0011667,,-5.623423042943488,2.0170333392987803,3.2777925189314416,,,0.04139268515822508,,
CN(C)c1cccc(Nc2nc(-c3ccc(F)cc3)cs2)c1,E-0011668,,-5.844663962534939,1.9334872878487055,3.611893169936525,,,0.0,,
COc1cc(Nc2nccc(=O)[nH]2)cc(OC)c1,E-0011669,1.3,-4.021819483062586,1.3617278360175928,3.1931802735653454,,,1.4517864355242902,,
COc1cccc(Nc2nccc(=O)[nH]2)c1,E-0011670,1.1,-3.9829666607012197,1.2174839442139063,2.840106094456758,,,1.6242820958356683,,
Cc1cccc(Nc2nccc(=O)[nH]2)c1,E-0011671,1.5,-4.007004901568658,1.3502480183341627,2.824386202318774,,,1.4927603890268375,,
Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(F)ccc3n(C)c12,E-0011672,,-4.539102157243452,,2.7770641547424293,,,0.4623979978989561,,
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,E-0011673,,-3.856985199745905,1.658964842664435,3.0372272345822746,,,0.07918124604762482,,
Cc1c2ccncc2cc2c3ccccc3n(CC3=NCCN3)c12,E-0011674,,-3.712198270069774,1.424881636631067,2.3157604906657347,,,1.320146286111054,,
Cc1c2ccncc2cc2c3ccccc3n(CCN3CCCCC3)c12,E-0011675,,-3.835647144215563,1.6794278966121188,3.0088981147709397,,,0.07918124604762482,,
Cc1c2ccncc2cc2c3ccccc3n(CCN3CCOCC3)c12,E-0011676,,-3.835647144215563,1.787460474518415,3.035189508908448,,,0.3979400086720376,,
Cn1c2ccc(OCCN)cc2c2nc3cnccc3nc21,E-0011677,,-3.832682665251824,1.2041199826559248,2.4265112613645754,,,1.5289167002776547,,
Cn1c2ccc(OCCN3CCOCC3)cc2c2cc3cnccc3nc21,E-0011678,,-3.9318141382538383,1.390935107103379,3.1465621131575565,,,0.7993405494535817,,
C[C@H](N)COc1ccc2c(c1)c1cc3ccncc3nc1n2C,E-0011679,,-3.744727494896694,1.1903316981702914,2.4471580313422194,,,1.3010299956639813,,
Fc1cc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc(N2CCOCC2)c1,E-0011694,4.0,-5.94692155651658,2.109240968588203,3.4863171082391835,-4.801342913045577,0.2304489213782739,0.2041199826559248,0.08635983067474821,
O=C1Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2N1,E-0011695,2.5,-4.119186407719209,0.785329835010767,1.9680157139936418,,,0.9637878273455552,,
CN1C(=O)Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc21,E-0011696,2.6,-4.0655015487564325,0.8976270912904415,2.9459115168192733,,,0.7923916894982539,,
O=C1Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc2N1,E-0011697,2.5,-4.120330794367947,0.8976270912904415,2.2723058444020863,,,1.1271047983648077,,
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2nn1,E-0011698,2.4,-4.032452023781138,1.2041199826559248,2.8131805325860118,,,1.0043213737826426,,
c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3c2)c1,E-0011699,3.5,-4.147520006363144,1.983175072037813,3.061339366837067,,,0.6127838567197355,,
CN1C(=O)Cc2ccc(-c3ccc(O)cc3)cc21,E-0011700,2.6,-5.13430394008393,1.761927838420529,2.756864224060549,,,0.568201724066995,,
Fc1ccc(-c2csc(Nc3ccc4ccccc4c3)n2)cc1,E-0011701,,-5.852632892206214,2.4127964287165433,2.573683693093798,,,0.0,,
Fc1ccc(-c2csc(Nc3ccncc3)n2)cc1,E-0011702,4.2,-5.485452247339714,2.7936507177071728,2.423245873936808,,,0.4471580313422192,,
COc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,E-0011703,,-5.974039090143621,2.5759956202032677,3.2067719230555825,,,0.07918124604762482,,
CN(C)c1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,E-0011704,,,2.0629578340845103,3.44290288241855,,,0.0,,
CN(C)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,E-0011705,,,2.270911639410481,3.0917724414196828,,,0.0,,
Nc1ccnc2cc(-c3ccccc3)nn12,E-0011706,3.0,-3.9829666607012197,2.8197412972730103,3.330981637700822,,,0.7403626894942439,,
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,E-0011753,,-3.9318141382538383,2.144885418287142,3.1401622296136367,,,0.2787536009528289,,
CNCCOc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011754,,-3.712198270069774,,2.6931991451537174,,,1.5774917998372253,,
CNCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0011755,,-3.6345120151091,1.0086001717619175,2.312388949370592,,,0.6989700043360189,,
C[C@H](N)COc1ccc2c(c1)c1cc3cnccc3nc1n2C,E-0011756,,-3.7644715530924513,,2.53731527311201,,,1.294466226161593,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2cc3cnccc3nc21,E-0011757,,-3.688246138944246,1.276461804173244,3.0143945162735353,,,0.9493900066449128,,
Cc1cc(-c2nccs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011758,3.3,-4.3535962737769305,1.0253058652647702,3.105271683106794,,,0.04139268515822508,,
CN1C(=O)Cc2ccc(-c3cccc(OCCN4CCCCC4)c3)cc21,E-0011759,2.2,-4.100179497572904,1.209515014542631,2.911370707116138,,,0.8864907251724818,,
Cc1cc(C2(C#N)CC2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011760,2.8,-4.317854923626168,0.8750612633917001,3.1007839620758673,,,0.25527250510330607,,
Cc1cc(C#N)cc2c3cc(OCCN4CCCCC4)ccc3n(C)c12,E-0011761,3.3,-4.292429823902063,1.429752280002408,3.0593740590659575,,,0.36172783601759284,,
O=c1ccnc(Nc2cc(Cl)cc(Cl)c2)[nH]1,E-0011762,2.6,-4.08460016478773,1.7299742856995557,3.1279789889169094,,,0.07918124604762482,,
O=c1ccnc(Nc2cccc(Cl)c2)[nH]1,E-0011763,1.7,-4.077793722560983,1.4563660331290431,2.7695250201710504,,,1.1583624920952498,,
CN1CCN=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,E-0011764,,-3.7569619513137056,1.2253092817258628,2.590953235187986,,,1.1789769472931695,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2nc3cc4c(cc3nc21)OCO4,E-0011765,,-3.835647144215563,1.173186268412274,2.4072208929273966,,,0.43136376415898736,,
Cn1c2ccc(OCC(N)=O)cc2c2cc3cnccc3nc21,E-0011766,,-3.87942606879415,1.7489628612561614,3.3889178451569144,,,0.785329835010767,,
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,E-0011791,1.7,-5.100179497572904,1.2922560713564761,2.8511971761741606,-5.576754126063192,1.390935107103379,,,
Cc1cc(C#N)cc2c3cc(Oc4ccnc(N)c4)ccc3n(C)c12,E-0011802,4.3,-5.621602099051862,1.8698182079793282,2.7587605439099794,,,0.04139268515822508,,
COCCNC(=O)c1ccc2c(c1)c1cc(C#N)cc(C)c1n2C,E-0011803,3.1,-5.458420756053419,2.215108581053093,2.877774349991398,,,0.47712125471966244,,
COc1cc(Nc2nc(-c3ccccc3)cc(=O)[nH]2)cc(OC)c1,E-0011804,4.0,-5.585026652029182,1.890979596989689,2.500785172917456,,,0.07918124604762482,,
Nc1cc(C2CC2)nc2cc(-c3ccccc3)nn12,E-0011805,3.8,-5.036212172654444,2.4438885467773717,2.890421018800914,,,0.3424226808222063,,
COc1ccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)cc1,E-0011806,4.8,-5.958607314841775,1.3747483460101038,2.230959555748569,,,0.0,,
COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,E-0011807,3.8,-5.823908740944319,1.6464037262230695,2.499549625905149,,,0.04139268515822508,,
COC(=O)c1n[nH]cc1Nc1ccccc1,E-0011808,1.5,-4.1232050237993,2.583198773968623,3.040325379199724,,,1.3443922736851108,,
CC(C)c1cc(N)n2nc(-c3ccccc3)cc2n1,E-0011833,3.9,-4.7423214251308154,2.4726101975960444,3.6632862164470774,,,,,
C#Cc1cc(N)n2nc(-c3ccccc3)cc2n1,E-0011834,3.2,-4.468521082957745,2.220108088040055,3.1728946977521764,,,,,
COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,E-0011835,4.5,-5.940815382368629,1.6901960800285136,3.0179093958966887,,,,,
COC(=O)c1nn(Cc2ccccc2)cc1N,E-0011836,1.1,-3.9956786262173574,0.9637878273455552,1.678518379040114,,,,,
COC(=O)c1c(N)cnn1Cc1ccccc1,E-0011837,1.7,-4.026872146400302,1.3180633349627615,1.9647309210536295,,,,,
Cc1cc(-c2cnccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011838,2.8,-4.099086932262331,1.0086001717619175,3.05157695847254,,,,,
Cc1cc(-c2cncs2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,E-0011839,3.3,-4.186419011431808,1.0492180226701815,2.726890140741822,,,,,
Cc1cc(C#N)cc2c3cc(OCCNC4CCC(F)(F)CC4)ccc3n(C)c12,E-0011840,3.9,-5.173925197299174,1.7596678446896306,3.0087704499377526,,,,,
Cc1c2ccncc2cc2c3cc(OCC4CNC4)ccc3n(C)c12,E-0011841,1.1,-4.22767829327708,0.724275869600789,2.3283796034387376,,,,,
Cc1c2ccncc2cc2c3cc(OC4CCNC4)ccc3n(C)c12,E-0011842,1.7,-4.162411561764489,0.6232492903979004,2.5746099413401873,,,,,
COC(=O)c1n[nH]cc1N(C)C,E-0011863,0.2,-4.15676722190199,0.9637878273455552,1.5954962218255742,,,,,
Fc1ccc(-c2csc(Nc3cccc(N4CCOCC4)c3)n2)cc1,E-0011864,,-5.943095148663527,2.3459615418131414,3.150541541374086,,,,,
Nc1cc(-c2ccccc2)nc2c(-c3ccccc3)cnn12,E-0011865,5.0,-5.835647144215563,1.4409090820652177,1.8785217955012066,,,,,
CCCc1cc(N)n2nc(-c3ccccc3)cc2n1,E-0011866,4.1,-5.125518182300533,2.3911116137028023,3.6537526331259995,,,,,
CN(C)c1cc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,E-0011867,5.0,-5.79317412396815,2.061829307294699,3.3792511141993193,,,,,
Cc1cc2nc(-c3ccccc3)cc(N)n2n1,E-0011868,3.1,-4.51427857351842,2.4452927694259716,3.329316505090259,,,,,
COc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,E-0011869,4.9,-5.991399828238082,2.969928189428116,2.4129642719966626,,,,,
COc1cccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)c1,E-0011870,4.1,-5.991399828238082,1.7109631189952756,2.779307827583586,,,,,
OCCNc1cc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,E-0011871,4.3,-5.714442690992226,1.6232492903979006,2.577261953585815,,,,,
O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccc(Cl)cc2)CC1,E-0011872,3.8,-5.856985199745905,0.9956351945975499,2.2232362731029975,-4.569280112136718,0.2787536009528289,,,
O=C(c1n[nH]c2ccccc12)N1CCC(NCc2ccc(Cl)cc2)CC1,E-0011873,2.7,-4.116338564846382,1.4393326938302626,2.5487578285737045,,,,,
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,E-0011874,4.1,-5.640164517660112,1.6919651027673603,2.8804705928037784,-4.598082749482425,0.3010299956639812,0.2787536009528289,0.17609125905568124,
Cc1c2ccncc2cc2c3cc(OCC4(C)CNC4)ccc3n(C)c12,E-0011875,1.8,-4.356547323513813,0.9590413923210935,2.4367985102318035,,,,,
Cc1c2ccncc2cc2c3cc(OCC4CCN4)ccc3n(C)c12,E-0011877,2.0,-4.447331783887806,0.9912260756924949,2.5836521085420436,,,,,
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0011880,3.9,-5.238824186844269,1.4563660331290431,3.31527743947181,-4.673869043289206,0.2355284469075489,0.3424226808222063,0.11394335230683679,
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2cn1,E-0011881,2.2,-4.163675884293248,1.0755469613925308,2.946746935033585,-4.511026475273492,0.26481782300953643,,,
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2nn1,E-0011882,1.4,-4.068033885271827,0.7993405494535817,2.8967466156074058,-4.452964100259989,0.2855573090077738,,,
CNc1cc2ccncc2cc1-n1cc(OCCN2CCCCC2)cn1,E-0011883,2.1,-4.068542129310995,1.110589710299249,3.1777672928046456,-4.828566099056991,0.26717172840301384,,,
Cc1c2ccncc2cc2c3cc(OCCNC4CCOCC4)ccc3n(C)c12,E-0011884,3.2,-4.22548303427145,0.0,2.5578679615680224,-5.739928612014925,0.22010808804005513,,,
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC4CCOCC4)ccc3n(C)c12,E-0011885,3.5,-4.31069114087638,0.9242792860618817,2.5503506723016156,-5.82102305270683,0.2764618041732442,,,
Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,E-0011888,3.9,-5.978810700930062,0.8864907251724818,1.73559889969818,-4.654430243943608,0.2810333672477276,,,
COC(=O)c1nn(-c2ccccc2)cc1N,E-0011889,1.5,-4.039053804266168,2.601842789782098,3.0709240314761503,-5.481486060122113,0.26245108973042947,,,
COC(=O)c1nn(C(C)C)cc1N,E-0011890,0.2,-4.045275209020937,1.08278537031645,2.30941722577814,-4.484788695672198,0.2695129442179163,,,
O=C(c1nn(CCO)c2ccccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0011891,3.6,-5.241088107602026,0.7923916894982539,2.5287881917748964,-4.488116639021126,0.2380461031287954,,,
CN(C)CCn1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011892,3.7,-4.5718652059712115,1.9454685851318196,3.339908352955007,-4.7151182853445475,0.26717172840301384,,,
CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,E-0011893,4.4,-4.87942606879415,1.6222140229662954,3.3504999911288036,-5.438898616350944,0.4424797690644486,,,
CN(C)CCCOc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,E-0011894,3.4,-4.364516253185088,1.130333768495006,2.6603910984024672,-5.448550002027125,0.37474834601010387,,,
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccccc2Cl)CC1,E-0011895,4.2,-5.52432881167557,2.5964871337365443,3.44092481708748,-4.71602071576152,0.3053513694466238,,,
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2cccc(Cl)c2)CC1,E-0011896,4.0,-5.257274868695302,1.568201724066995,2.515873843711679,-4.966576244513051,0.26481782300953643,,,
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,E-0011897,4.6,-5.721246399047171,0.0,1.8027737252919758,-5.101823516502323,0.21218760440395779,0.07918124604762482,0.0,
O=C(c1n[nH]c2ccccc12)N1CC(NCc2ccc(Cl)cc2)C1,E-0011898,3.5,-5.454692883534176,1.8481891169913987,2.8901414600645774,-4.4110563572599855,0.1846914308175988,,,
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccccc2Cl)CC1,E-0011899,3.6,-5.114073660198569,2.466125870418199,3.4951695448486673,-4.473144012874125,0.18752072083646307,,,
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,E-0011900,3.7,-4.460923901207224,1.8668778143374989,3.087568476161784,-4.474955192963154,0.31175386105575426,,,
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(F)cc2)CC1,E-0011901,3.1,-4.716698771296451,1.3463529744506386,2.796921075330169,-4.359617955290432,0.26245108973042947,,,
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2c1,E-0011908,4.3,-5.913640169325252,1.2648178230095364,2.54703589974001,-5.267606240177032,0.2787536009528289,,,
